Número de artículo,Identificador del producto,Nombre,Nombre de visualización del código de barras,Variación,Cantidad Unidad Cantidad,Categoría,ID del proveedor,Permitir anulación de precio independientemente de los permisos,Deshabilitar reglas de precios,Solo permite que los artículos se vendan en números enteros,Vendido en una serie,Cantidad de la serie,Número de días que la serie debe usarse dentro de,¿Está el código de barras,Inactivo,Cantidad predeterminada al vender o recibir,Costo,Precio de venta,Precio promocional,Fecha de inicio de la promoción,Fecha de finalización de la promoción,"El precio incluye impuesto,",Es un servicio,Es favorito,Cantidad,Mínimo de productos,Nivel de Reposición,Descripción,descripción larga,Ventana emergente de información al agregar a la venta,Peso,Unidad de peso,Longitud,Ancho,Altura,Permitir descripción alterna,El artículo cuenta con un número de serie,Comisión,¿Porciento de comisión basado en ganancia?,Grupo de impuestos,Etiquetas,Días de vencimiento,Precio modificable mientras se realiza la venta,Fabricante,Ubicación en tienda,Artículo es de comercio electrónico,Id del artículo
102579,8537,"_MOSQUETON BRONCE 1""",,,,CERRADURAS,CO  TOOLS,,,,,,,y,y,,7500.0,9000,,,,,,n,0.0,10.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 38 - PISO: 3,y,2569
102578,10223,_MOSQUETON 1/2,,,,CERRADURAS,,,,,,,,y,y,,2213.0,2950,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2568
102577,SR2474,_MOSQUETON # 4,,,,AGRO,,,,,,,,y,y,,1763.0,2350,,,,,,n,0.0,20.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 38 - PISO: 3,y,2567
102576,L1420,MOLINO GRANO CORONA,,,,HOGAR-CONSTRUCCION,LANDERS Y CIA SAS,,,,,,,y,,,82074.0,95000,,,,y,,n,38.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 38- PISO: 3,y,2566
102575,10201,MOLDE VALE IZQUIERDO,,,,HOGAR-CONSTRUCCION,,,,,,,,y,,,375.0,500,,,,,,n,38.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,2565
102574,9809,MOLDE VALE DERECHO,,,,HOGAR-CONSTRUCCION,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,450.0,600,,,,,,n,1555.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,2564
102573,,"_MINI RODILLO 5"" BESTLY - Ref : BLY 15",,,,HOGAR-CONSTRUCCION,,,,,,,,y,y,,1425.0,1900,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 21 - PISO: 3,y,2563
102572,BF1,MINI BALON DE BASKETBALL,,,,HERRAMIENTAS-ACCESORIOS,EL PALACIO DEL HOGAR,,,,,,,y,,,4500.0,6500,,,,,,n,147.0,10.0,0.0,,,,,,,,,,,,,,,,,,ESTANTE: VARIOS - PISO: 3,y,2562
102571,,_MINERAL SERRIN - Ref : MSR,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,4125.0,5500,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 1 - PISO: 1,y,2561
102570,,_MINERAL OXIDO - Ref : MOX,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,4125.0,5500,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 1 - PISO: 1,y,2560
102569,9805,MINERAL FINO VERDE,,,,PEGANTES-ADHESIVOS,INDUSTRIAS  PROQUIMITEC,,,,,,,y,,,2063.0,2650,,,,,,n,192.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2559
102568,9808,MINERAL FINO ROJO,,,,PEGANTES-ADHESIVOS,INDUSTRIAS  PROQUIMITEC,,,,,,,y,,,1609.0,2650,,,,,,n,21.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2558
102567,9807,MINERAL FINO NEGRO,,,,PEGANTES-ADHESIVOS,,,,,,,,y,,,1988.0,2650,,,,,,n,153.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,,2557
102566,10387,MINERAL FINO BLANCO,,,,PEGANTES-ADHESIVOS,INDUSTRIAS  PROQUIMITEC,,,,,,,y,,,1988.0,2650,,,,,,n,183.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2556
102565,9806,MINERAL FINO AZUL,,,,PEGANTES-ADHESIVOS,INDUSTRIAS  PROQUIMITEC,,,,,,,y,,,1901.0,2650,,,,,,n,219.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2555
102564,10147,MINERAL FINO AMARILLO,,,,PEGANTES-ADHESIVOS,INDUSTRIAS  PROQUIMITEC,,,,,,,y,,,1505.0,2650,,,,,,n,131.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2554
102563,9804,MINERAL ECONOMICO VERDE,,,,PEGANTES-ADHESIVOS,JOSE  GUERRERO,,,,,,,y,,,1200.0,1800,,,,,,n,-13.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2553
102562,9803,_MINERAL ECONOMICO ROJO,,,,PEGANTES-ADHESIVOS,PINOL,,,,,,,y,y,,1350.0,1800,,,,,,n,0.0,20.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 1 - PISO: 1,y,2552
102561,9802,MINERAL ECONOMICO NEGRO,,,,PEGANTES-ADHESIVOS,JOSE  GUERRERO,,,,,,,y,,,1200.0,1600,,,,,,n,58.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2551
102560,10200,_MINERAL ECONOMICO BLANCO - CAJA,,,,PEGANTES-ADHESIVOS,JOSE  GUERRERO,,,,,,,y,y,,1200.0,1600,,,,,,n,0.0,20.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 1 - PISO: 1,y,2550
102559,9801,_MINERAL ECONOMICO AZUL,,,,PEGANTES-ADHESIVOS,PINOL,,,,,,,y,y,,1350.0,1800,,,,,,n,0.0,20.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 1 - PISO: 1,y,2549
102558,9800,MINERAL ECONOMICO AMARILLO,,,,PEGANTES-ADHESIVOS,JOSE  GUERRERO,,,,,,,y,,,1200.0,1800,,,,,,n,9.0,20.0,2000.0,,,,,,,,,,,,,,MINERAL,,,,ESTANTE: 1 - PISO: 1,y,2548
102557,32579,MICROASPERSOR GOTEO,,,,AGRO,,,,,,,,y,,,600.0,800,,,,,,n,529.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 20 - PISO: 2,y,2547
102556,5548,MICROASPERSOR 3/8IT,,,,AGRO,,,,,,,,y,,,975.0,1300,,,,,,n,0.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 20 - PISO: 2,y,2546
102555,7848,MEZCLADOR LAVAPLATOS SEVIA BLANCO,,,,GRIFERIAS-ACCESORIOS,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,29600.0,37000,,,,,,n,18.0,20.0,2000.0,,,,,,,,,,,,,,LAVAPLATOS,,,,ESTANTE: 21 - PISO: 2,y,2545
102554,124,MEZCLADOR LAVAPLATOS FLEXIBLE,,,,GRIFERIAS-ACCESORIOS,COBRAGILITY SAS,,,,,,,y,,,33000.0,37000,,,,,,n,62.0,20.0,2000.0,,,,,,,,,,,,,,LAVAPLATOS,,,,ESTANTE: 21 - PISO: 2,y,2544
102553,MLF,_MEZCLADOR LAVAPLATOS FEDERALLI,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,16388.0,21850,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2543
102552,125,_MEZCLADOR LAVAPLATOS MANIJA BRICKELL,,,,GRIFERIAS-ACCESORIOS,CO  TOOLS,,,,,,,y,y,,28800.0,35000,,,,,,n,0.0,10.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 21 - PISO: 2,y,2542
102551,,"_MEZCLADOR LAVAMANOS EPOKE 4"" CLASSIC - Ref : 5801",,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,16838.0,22450,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2541
102550,5799,"_MEZCLADOR LAVAMANOS 4"" PRISMA",,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,13950.0,18600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2540
102549,ML1,MEZCLADOR  LAVAPLATOS FERMETAL ALETA,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,,,16500.0,22000,,,,,,n,14.0,20.0,2000.0,,,,,,,,,,,,,,LAVAPLATOS,,,,ESTANTE: 21 - PISO: 2,,2539
102548,889,METRO UYUSTOOLS FINO X 7.5 H.ANCHA,,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,y,,11150.0,13000,,,,,,n,0.0,10.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2538
102547,96101,METRO X 5MTS UNIQFLEX PASTA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,4500.0,6000,,,,y,,n,35.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2537
102546,8909,_METRO X 5 UDUKE PASTA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,3450.0,4600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2536
102545,8883,_METRO X 5 UDUKE CAUCHO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,2738.0,3650,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2535
102544,5142,_METRO X 5 MTS STANLEY CAUCHO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,11700.0,15600,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2534
102543,8887,_METRO X 3 UDUKE PASTA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,2288.0,3050,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2533
102542,8882,_METRO X 3 UDUKE CAUCHO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,2288.0,3050,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2532
102541,8886,_METRO X 10 UDUKE CAUCHO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6900.0,9200,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2531
102540,8525,METRO ENCAUCHETADO HOJA ANCHA7.5MTS,,,,HERRAMIENTAS-ACCESORIOS,OSBLACK IMPORTACIONES Y EXPORTACIONES,,,,,,,y,,,6500.0,9600,,,,y,,n,194.0,10.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2530
102539,8523,_METRO UYUSTOOL FINO 5MTS,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,5100.0,6800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2529
102538,5190,_METRO USA SEGURO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,4125.0,5500,,,,,,n,0.0,20.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2528
102537,8524,_METRO UDUKE HOJA ANCHA 5MTS,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,3713.0,4950,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2527
102536,1251,METRO FOCCI HOJA ANCHA 5M,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,4000.0,6000,,,,,,n,105.0,,,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,,2526
102535,M1,METRO SASTRE TELA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,525.0,700,,,,,,n,335.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2525
102534,MP2,_METRO PROVAL T/COMELON X 7.5 HOJA ANCHA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,5588.0,7450,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2524
102533,8884,METRO PROVAL T/COMELON X 5 HOJA ANCHA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,4538.0,6050,,,,y,,n,405.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2523
102532,MP3,METRO PROVAL T/COMELON X 3,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,2625.0,3500,,,,y,,n,374.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2522
102531,4116,_METRO LUKFIN X 8,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,15563.0,20750,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2521
102530,3638,METRO LUKFIN X 5,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES FERROELECTRICOS RESTREPO SAS,,,,,,,y,,,12100.0,14500,,,,y,,n,103.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2520
102529,3637,METRO LUFKIN X 3,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,7230.0,9600,,,,,,n,94.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2519
102528,5942,_METRO KACHE TOOLS X 8 NARANJA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6600.0,8800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2518
102527,,_METRO HOJA ANCHA BRIKELL 19MM - Ref : 2456,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,0.0,0,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,INEXISTENTE,y,2517
102526,8060,_METRO GAVILAN COLORADO 5 M,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6600.0,8800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2516
102525,8059,_METRO GAVILAN COLORADO 3 M,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,4125.0,5500,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2515
102524,8061,_METRO GAVILAN 8MTS,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,11475.0,15300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2514
102523,9576,METRO ECO X 5 CARP,,,,HERRAMIENTAS-ACCESORIOS,IMPORTACIONES ALEKO SAS,,,,,,,y,,,3500.0,5400,,,,y,,n,1058.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2513
102522,9577,METRO ECO X 3 CARP,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES FERROELECTRICOS RESTREPO SAS,,,,,,,y,,,2499.0,3700,,,,y,,n,1502.0,2.0,200.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2512
102521,5941,_METRO DIESEL TOOLS X 5 NARANJA,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,3600.0,4800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2511
102520,,_METRO DIESEL  TOOLS X 3 NARANJA - Ref : 5940,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,0.0,0,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,INEXISTENTE,y,2510
102519,,_METRO BELLOTA 3MTS - Ref : 9654,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,3038.0,4050,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2509
102518,32534,METRO  TIPO LUFKIN X 5MT,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,6000.0,8000,,,,y,,n,250.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 34 - PISO: 3,y,2508
102517,8898,_MESCLADOR LAVAMANOS CARDENAS,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,26250.0,35000,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 18 - PISO: 2,y,2507
102516,16097,"_MESCLADOR LAVAMANOS 4"" IMPERIAL",,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,26250.0,35000,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 18 - PISO: 2,y,2506
102515,,_MATAMOSCAS PLASTICA - Ref : MTP,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,413.0,550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2505
102514,M99,MATACOMEJEN POMA * 8 GLON,,,,PEGANTES-ADHESIVOS,,,,,,,,y,,,47550.0,63400,,,,,,n,12.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE:1- PISO: 4,y,2504
102513,,_MASILLA DRYWALL PROQUIMITEC- GALON - Ref : 12547,,,,PEGANTES-ADHESIVOS,,,,,,,,y,y,,0.0,0,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,INEXISTENTE,y,2503
102512,MP1,_MASILLA DRIWALL PROQUIMITEC- CUÑETE,,,,HOGAR-CONSTRUCCION,,,,,,,,y,y,,24600.0,32800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,INEXISTENTE,y,2502
102511,2363,MARTILLO SENORITERO,,,,HERRAMIENTAS-ACCESORIOS,OMAR  ARISTIZABAL,,,,,,,y,,,6500.0,7800,,,,,,n,172.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2501
102510,5433,MARTILLO METALICO 8 OZ,,,,HERRAMIENTAS-ACCESORIOS,PROVEEDORES  VARIOS,,,,,,,y,,,5985.0,8500,,,,,,n,162.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2500
102509,12366,_MARTILLO MADERA BELLOTA 23MM,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6150.0,8200,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 6 - PISO: 1,y,2499
102508,7855,MARTILLO M/METALICO/ENCAUCHETADO 16 OZ,,,,HERRAMIENTAS-ACCESORIOS,PROVEEDORES  VARIOS,,,,,,,y,,,7980.0,12500,,,,,,n,186.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2498
102507,1705,_MARTILLO M/MADERA 21MM,,,,HERRAMIENTAS-ACCESORIOS,PROVEEDORES  VARIOS,,,,,,,y,y,,5500.0,7000,,,,,,n,0.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 6 - PISO: 1,y,2497
102506,7854,MARTILLO M/METALICO 12 OZ,,,,HERRAMIENTAS-ACCESORIOS,PROVEEDORES  VARIOS,,,,,,,y,,,8360.0,12000,,,,,,n,435.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2496
102505,1229,MARTILLO M/MADERA DIESEL 27MM,,,,HERRAMIENTAS-ACCESORIOS,OMAR  ARISTIZABAL,,,,,,,y,,,10000.0,14000,,,,,,n,126.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2495
102504,1140,MARTILLO M/MADERA 29MM,,,,HERRAMIENTAS-ACCESORIOS,OMAR  ARISTIZABAL,,,,,,,y,,,12000.0,15000,,,,,,n,43.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2494
102503,1227,MARTILLO M/MADERA 23MM,,,,HERRAMIENTAS-ACCESORIOS,OMAR  ARISTIZABAL,,,,,,,y,,,8000.0,9200,,,,,,n,26.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2493
102502,1228,"MARTILLO M/M,ADERA 25MM",,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES FERROELECTRICOS RESTREPO SAS,,,,,,,y,,,8250.0,10000,,,,,,n,123.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,y,2492
102501,12855,MARTILLO M/ ENCAUCHETADO USA 16 OZ,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,,,8625.0,11500,,,,,,n,5.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 6 - PISO: 1,,2491
102500,MCP,_MARTILLO CHIPOTE VERDE PEQUEÑO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,5250.0,7000,,,,,,n,0.0,20.0,200.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 11- PISO: 1,,2490
102499,MCM,MARTILLO CHIPOTE VERDE MEDIANO,,,,HERRAMIENTAS-ACCESORIOS,CO  TOOLS,,,,,,,y,,,5475.0,9000,,,,,,n,20.0,20.0,200.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 11- PISO: 1,y,2489
102498,MCG,MARTILLO CHIPOTE VERDE GRANDE,,,,ULTIMO_SALDO,DISTRIBUCIONES FERROELECTRICOS RESTREPO SAS,,,,,,,y,,,8736.0,9500,,,,,,n,15.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 11 - PISO: 1,y,2488
102497,1220,MARTILLO CHIPOTE M/MADERA #5 2 LIB,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,6600.0,11000,,,,,,n,44.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 10 - PISO: 1,y,2487
102496,1219,MARTILLO CHIPOTE M/MADERA #4 11/2,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,8084.0,9200,,,,,,n,30.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 11- PISO: 1,y,2486
102495,1218,MARTILLO CHIPOTE M/MADERA #3 1 LIB,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,6483.0,7600,,,,,,n,67.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 11 - PISO: 1,y,2485
102494,1217,MARTILLO CHIPOTE M/MADERA #2 1/2 L,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,2888.0,4900,,,,,,n,51.0,20.0,2000.0,,,,,,,,,,,,,,MARTILLO,,,,ESTANTE: 11 - PISO: 1,y,2484
102493,1210,MARRANITO TV,,,,CABLES-ELECTRICOS,OMAR  ARISTIZABAL,,,,,,,y,,,500.0,650,,,,y,,n,190.0,20.0,2000.0,,,,,,,,,,,,,,,,,,ESTANTE: 14 - PISO: 2,y,2483
102492,,_MARMOLINA BULTO - Ref : 16715,,,,HOGAR-CONSTRUCCION,,,,,,,,y,y,,6975.0,9300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2482
102491,3059,MARIPOSA PARA GRIFO CUADRANTE,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,,,1163.0,1550,,,,,,n,30.0,20.0,2000.0,,,,,,,,,,,,,,GRIFO,,,,ESTANTE: 19 - PISO: 2,,2481
102490,1877,_MARIPOSA GRIFO ESTRIA PEQUEÑA,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,1163.0,1550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2480
102489,1876,_MARIPOSA CUADRANTE PEQUEÑA,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,1163.0,1550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2479
102488,2200,_MARIPOSA CUADRANTE GRIVAL,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,1313.0,1750,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 0 - PISO: 0,y,2478
102487,1875,_MARIPOSA CUADRANTE CHINA,,,,GRIFERIAS-ACCESORIOS,,,,,,,,y,y,,1163.0,1550,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 19 - PISO: 2,y,2477
102486,MAS1,_MARCO SEGUETA WOLFGANG,,,,AGRO,,,,,,,,y,y,,6600.0,8800,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,2476
102485,5800,_MARCO SEGUETA UYUS GRIS/CROMADO,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6975.0,9300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,,y,2475
102484,5140,MARCO SEGUETA STANLEY,,,,HERRAMIENTAS-ACCESORIOS,DISTRIBUCIONES HOYOSTOOLS S.A.,,,,,,,y,,,20628.0,23500,,,,,,n,94.0,20.0,2000.0,,,,,,,,,,,,,,SEGUETA,,,,ESTANTE: 25 - PISO: 3,y,2474
102483,8967,_MARCO SEGUETA SECURITY,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,6975.0,9300,,,,,,n,0.0,,,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,2473
102482,4108,MARCO SEGUETA METALICO,,,,HERRAMIENTAS-ACCESORIOS,OMAR  ARISTIZABAL,,,,,,,y,,,7500.0,9000,,,,,,n,212.0,10.0,2000.0,,,,,,,,,,,,,,SEGUETA,,,,ESTANTE: 25 - PISO: 3,y,2472
102481,1203,_MARCO SEGUETA KACHE TOOL /DISFOCCI,,,,HERRAMIENTAS-ACCESORIOS,,,,,,,,y,y,,5775.0,7700,,,,,,n,0.0,20.0,2000.0,INACTIVO,,,,,,,,,,,,,,,,,ESTANTE: 25 - PISO: 3,y,2471
